AQ_type,AQ_slope,R2,lower_ci_slope,upper_ci_slope,ci_contains_zero
AQ_attencion_detail,-0.06634022270882255,0.08697594913821582,-0.0263510613587809,0.02871378908640727,True
AQ_communication,0.005221010022329056,0.017126711947267004,-0.028217863361027058,0.029673174030354507,True
AQ_imagination,0.04616115590980495,0.05834955978691325,-0.02843807710547733,0.03145433336621307,True
AQ,0.006715036922069802,0.022605642990481623,-0.017674135111972248,0.032605758567440135,True
AQ_social,0.03239710838214641,0.03571784832669933,-0.018177501740943142,0.03223465211465568,True
AQ_attentional_switches,-0.029917402389880846,0.03680433208208711,-0.01790740776058294,0.030422005729645166,True
AQ_attencion_detail,0.010552281504350378,0.019352797165254843,-0.01785206798692553,0.03037298159367972,True
AQ_communication,0.0339057355726717,0.043145291260366814,-0.01836594557889053,0.030149202315476322,True
AQ_imagination,-0.0031368785332021435,0.017042125079790416,-0.017300729930892614,0.030863364928396735,True
AQ,0.023903429641664607,0.060632930531866025,-0.007703698517919366,0.07039111227795501,True
AQ_social,0.060537427589722366,0.08802111475392338,-0.009628094397439921,0.06886301662541752,True
AQ_attentional_switches,-0.006429921433623289,0.01740445056609019,-0.005063044217592968,0.06945379612520458,True
AQ_attencion_detail,-0.025327391642900113,0.027305013622227592,-0.007844669914567169,0.0649520536744558,True
AQ_communication,0.020464256776921437,0.023835849623083605,-0.008350813695199326,0.06700075741454257,True
AQ_imagination,0.057467435330341154,0.06385867741599849,-0.007473913533178969,0.06910340330650727,True
AQ,0.023052862728927863,0.07266224632755303,-0.003213134062316482,0.0505977857702294,True
AQ_social,0.021288907757270045,0.023893481842291453,-0.0010564589255225875,0.05092258950785008,True
AQ_attentional_switches,0.06380277512338892,0.09854398149351307,-0.002832850251462951,0.051234521649344396,True
AQ_attencion_detail,0.014401511980803144,0.020281408442053728,-0.00027327549046069556,0.054386554951702686,True
AQ_communication,0.0069515142450624744,0.01788755733732117,-0.0038926356944927513,0.051908938170238915,True
AQ_imagination,0.01868671831291954,0.024589967218510367,-0.0028522225357769312,0.050983599973015506,True
AQ,-0.03655821067055493,0.09405521320116605,-0.07312254190921744,0.003240483800636074,True
AQ_social,0.04362640871253315,0.058601575608571044,-0.07490993932116403,0.008879396216319632,True
AQ_attentional_switches,-0.11876920143108667,0.20567676337194152,-0.07327966266536354,0.0019265229104977453,True
AQ_attencion_detail,-0.06702188670065998,0.11283198453848009,-0.07168435714793993,0.004578502228511986,True
AQ_communication,-0.048805387546166056,0.06556873794276274,-0.07096325124976455,0.007909293858484583,True
AQ_imagination,0.060936288867829806,0.07478051335167502,-0.0728778340041006,0.007963157425603168,True
AQ,0.0177992895415368,0.03959910548710943,-0.01727712037978737,0.056371571497555936,True
AQ_social,-0.019213190542970614,0.024361605853179702,-0.01449417040815805,0.05502058337518476,True
AQ_attentional_switches,0.0005864249349327582,0.016827637967019804,-0.017068647224334405,0.05815023940680573,True
AQ_attencion_detail,0.10743783108187517,0.1958854564109408,-0.01487145708559808,0.05680924064883385,True
AQ_communication,0.022722081294726876,0.023675608277119453,-0.015532971002938128,0.057863300179707214,True
AQ_imagination,-0.018433655691979182,0.022465610926701074,-0.021085101679059814,0.05692404739963206,True
AQ,-0.0008555227950392874,0.016882304923404368,-0.027407442245447153,0.03418946238698637,True
AQ_social,0.035040854408898724,0.03267877853479784,-0.025195955708578834,0.02910091045906444,True
AQ_attentional_switches,-0.04908852895121523,0.07470795164446098,-0.025670223663577404,0.029682308400718553,True
AQ_attencion_detail,-0.015979605179117416,0.021222573313733895,-0.027975964872593514,0.03137542604178585,True
AQ_communication,-0.0056274988988927925,0.01746139145293124,-0.02615698473323255,0.029769267519855237,True
AQ_imagination,0.0721467082702381,0.09221636833901337,-0.023342564481571647,0.029234893687396138,True
AQ,-0.01375163466025973,0.03607986328100121,-0.04356961560908136,0.018988670967049308,True
AQ_social,-0.04381548065299911,0.05138286430603034,-0.04740537522418159,0.021012045735115028,True
AQ_attentional_switches,-0.036330351256845736,0.03695438794297301,-0.044758321440936596,0.019370719748301707,True
AQ_attencion_detail,-0.07155032657713252,0.1284946226961119,-0.04513200527136427,0.02029224088844236,True
AQ_communication,0.08364739770726583,0.14692539978187047,-0.043510363319364184,0.021471495533944895,True
AQ_imagination,-0.0027367907497269197,0.016964387644353707,-0.04400440800703085,0.0202369951045845,True
AQ,-0.0425056957801492,0.15500139483187592,-0.07194331698427649,-0.01271194261019203,False
AQ_social,0.016893889841972872,0.02060877797081273,-0.07337959643146869,-0.013069532198057735,False
AQ_attentional_switches,-0.02650174745199162,0.03082752065041605,-0.07006454239367446,-0.011189837577599008,False
AQ_attencion_detail,-0.02828159415472069,0.0333734459076801,-0.07319479595457061,-0.01095681187204213,False
AQ_communication,-0.06391037901030841,0.12174145362824129,-0.07144619144087413,-0.011721807079469241,False
AQ_imagination,-0.06375143333310844,0.06269832325767732,-0.07275481808798231,-0.012704268547225226,False
AQ,-0.02275999218716495,0.06569521746304618,-0.05390920917351877,0.011802061804873403,True
AQ_social,-0.013348819816677576,0.02125556873433654,-0.05716535801054666,0.01091080533148955,True
AQ_attentional_switches,-0.0347178248924379,0.04175371541552597,-0.0555996660159915,0.014539511863023344,True
AQ_attencion_detail,0.0044434907954920685,0.01713459834918296,-0.05417668080485531,0.01436119420293631,True
AQ_communication,-0.01819316039265792,0.024440089650751617,-0.0556896362452151,0.012033097745849647,True
AQ_imagination,-0.032399277828103076,0.0410795412075996,-0.05622643883274027,0.010038991674334327,True
AQ,0.03083838610599658,0.10317664545072025,-0.003977536501341155,0.06340764986692768,True
AQ_social,-0.06709983799577957,0.07545047161619811,-0.0026465904710682234,0.06293009542534292,True
AQ_attentional_switches,0.05728881591954234,0.06463544116512432,-0.0038551247508672565,0.06583668344541893,True
AQ_attencion_detail,0.029645113341515955,0.03806294507274155,-0.003823759526643957,0.0625561054368118,True
AQ_communication,0.11571106191621847,0.1839849788905097,-0.006450783807838699,0.06109904224488737,True
AQ_imagination,0.029007885542724023,0.036495236049237545,-0.00461358583263964,0.06621340359813804,True
AQ,0.009723811326195955,0.023343997382056836,-0.02918008854837949,0.046685388648101074,True
AQ_social,0.006938843600883127,0.017705645668552705,-0.03202453641537785,0.05345073173182741,True
AQ_attentional_switches,-0.03256068270304943,0.03647998569525723,-0.02968549243140122,0.054774296932780735,True
AQ_attencion_detail,0.04329747768993273,0.044478176380117085,-0.029248633039619772,0.052725827717268636,True
AQ_communication,0.019034919187493775,0.022320334356847105,-0.030574719650954044,0.0547120383471145,True
AQ_imagination,0.027486003314212124,0.02285468954374692,-0.03234382020604424,0.05020599691266899,True
AQ,0.00633167521647307,0.021225645008409733,-0.020890477234094283,0.030382970028382025,True
AQ_social,0.026513891494129034,0.029686327445843985,-0.018802891186440532,0.033562211432957546,True
AQ_attentional_switches,-0.030444073499467404,0.03764004309314173,-0.020408291548836246,0.030899305982360462,True
AQ_attencion_detail,0.03276317491799779,0.03128181127137497,-0.020394669832793276,0.03357387474901785,True
AQ_communication,0.0608659168144981,0.07711011331826167,-0.020628549558564312,0.03483681057240077,True
AQ_imagination,-0.021531235193389214,0.02839942878464541,-0.01862394210061227,0.033110701666005556,True
AQ,0.00809535187800961,0.024724092172613066,-0.020485421514686623,0.03174702198493909,True
AQ_social,0.00041331272931029693,0.016825168079319552,-0.017307035477352885,0.03709764663710718,True
AQ_attentional_switches,0.0033650278164398047,0.017034584398423647,-0.018028807398070307,0.030756303714576883,True
AQ_attencion_detail,0.04531510706829025,0.054776286444039646,-0.015755994058519997,0.03261359480533626,True
AQ_communication,0.032321290190795375,0.03606647276383457,-0.016624091099885285,0.032304069010793246,True
AQ_imagination,-0.029228522628505397,0.032261213936630395,-0.01779013098385881,0.032500169659943706,True
AQ,-0.008537610389236385,0.02143844763533742,-0.058213653992628095,0.02113993761350299,True
AQ_social,-0.030092194838715104,0.029682995571959303,-0.06063205801474103,0.02016266800301856,True
AQ_attentional_switches,0.028784869001750236,0.03063754115754147,-0.05680289515747883,0.01978383828680163,True
AQ_attencion_detail,0.0032276648920788156,0.016977903916996273,-0.05335322373401911,0.02170002314899778,True
AQ_communication,-0.0074162274424327875,0.017686669440681868,-0.05501508075933604,0.019944618621203947,True
AQ_imagination,-0.05011861945895358,0.04313718181866144,-0.05896926968645926,0.02215704741151443,True
AQ,0.014405908915551985,0.03366148535076385,-0.02535192387306851,0.05743222822048554,True
AQ_social,0.06174262418399095,0.08618117478347609,-0.024633865340476745,0.05493183710105539,True
AQ_attentional_switches,-0.05213126844543831,0.0745045464756301,-0.025043656718161066,0.052804407148034714,True
AQ_attencion_detail,0.021428660374121264,0.02539110075554396,-0.02450911501434117,0.053883138187766653,True
AQ_communication,0.01890923190719706,0.02229676511659251,-0.028401039735449003,0.05306926033653459,True
AQ_imagination,0.044797481646147656,0.03754653973000788,-0.024991747348808453,0.053892917768771975,True
AQ,0.007767115605343897,0.023270720561893943,-0.015964699169077584,0.03364779851354425,True
AQ_social,0.02538983922564793,0.02757704243248016,-0.012831591058598607,0.03395122621643467,True
AQ_attentional_switches,-0.009559386578034923,0.018549304132614353,-0.014531433039605279,0.03163277063636495,True
AQ_attencion_detail,0.044045254442442755,0.058375031678087,-0.014654198762884211,0.035308607588407696,True
AQ_communication,-0.019285185621368873,0.025424364201574456,-0.01585951940166918,0.032076405491460694,True
AQ_imagination,0.004492239024952942,0.017226297370686372,-0.015263175326438378,0.032686491128735465,True
AQ,0.010891513419765981,0.024744780295331115,-0.01614371905051788,0.04868255403276856,True
AQ_social,-0.002247014464720496,0.016915608742429478,-0.016055786467798372,0.04775032198675983,True
AQ_attentional_switches,0.04220090277579438,0.043708526299568784,-0.015130868433229505,0.05070296855116949,True
AQ_attencion_detail,0.005998912741224101,0.017648950259026908,-0.015037193893385195,0.04977663460429986,True
AQ_communication,0.03953751056403944,0.04744827656393269,-0.015312233433681863,0.05002092325657754,True
AQ_imagination,-0.04976008829338622,0.05565551287024806,-0.014998454643490061,0.04701644109033365,True
AQ,0.006744680153335389,0.02195905740847859,-0.019979380086837827,0.03730799413705652,True
AQ_social,0.003006950054704126,0.01698838080086429,-0.020029838156773686,0.03530670950250071,True
AQ_attentional_switches,-0.033424907460777274,0.03633581232606142,-0.020187911438958085,0.035102318322254744,True
AQ_attencion_detail,0.046503321100831926,0.04516335494636725,-0.01914593746201962,0.03491086322236553,True
AQ_communication,-0.014191228814528853,0.021041867812972237,-0.020691440566791036,0.0345196257361864,True
AQ_imagination,0.04267106794644589,0.05855461497882464,-0.021674299410187104,0.035593878493175024,True
AQ,0.015147241376773127,0.0378003145837883,-0.016954567557075424,0.04147293786331447,True
AQ_social,0.05392038099399372,0.07286151032392518,-0.017590856796907653,0.041448136110115344,True
AQ_attentional_switches,0.0757095638313506,0.12021902347049462,-0.0166458798861925,0.04230001660553039,True
AQ_attencion_detail,-0.015401887770830687,0.019415498128606212,-0.017195209889224867,0.04279429385819096,True
AQ_communication,-0.03395845473472506,0.04007493296678477,-0.01821982187667101,0.0414113341323293,True
AQ_imagination,-0.00796740843633091,0.01815144888306286,-0.01848358365574028,0.04084881065190215,True
AQ,0.016091523853044513,0.0394695253516637,-0.01028969732150845,0.04375975781398028,True
AQ_social,0.08258403702333537,0.13883904745697406,-0.009167970129325322,0.043243640727767776,True
AQ_attentional_switches,-0.020758002912320522,0.025249826656541074,-0.00810080330796337,0.0442724939616579,True
AQ_attencion_detail,0.0013811405156410879,0.01685758203600496,-0.00858891108906897,0.04219098061862327,True
AQ_communication,0.012282044096146668,0.021245541353683062,-0.009136571732957594,0.04349594533970299,True
AQ_imagination,-0.0029144408535390874,0.016967917463402205,-0.01079101606461228,0.04212968927572806,True
AQ,0.006302918358457319,0.020331925886594382,-0.026593533824625603,0.03701349556718967,True
AQ_social,-0.011735437857266204,0.020760247741943627,-0.026524855010852718,0.03978249416252511,True
AQ_attentional_switches,0.02177800295607304,0.026276735838755894,-0.026729494198357174,0.042254307561764355,True
AQ_attencion_detail,-0.04956343038923922,0.04989990118904741,-0.02739841183130546,0.03990677250051166,True
AQ_communication,0.03946482424336278,0.04835855864381167,-0.029129188265534272,0.04524815886381082,True
AQ_imagination,0.022253956447128173,0.024090755940475828,-0.027144146703531255,0.03895009833015602,True
AQ,-0.018050711586251336,0.041654659394306015,-0.05544911992835306,0.02007399063189044,True
AQ_social,-0.05155197159029029,0.054931711953977835,-0.051983046965719516,0.019983979529696074,True
AQ_attentional_switches,-0.049651506602506904,0.05760176784923432,-0.054504537987205816,0.021410022757376256,True
AQ_attencion_detail,0.02199044480739881,0.02375802097491997,-0.05227123000231146,0.02183182826153994,True
AQ_communication,0.0033532133738727234,0.01698490856233481,-0.05230974138665205,0.023388496656348335,True
AQ_imagination,-0.010939478262515857,0.01878231818704268,-0.05326794052513812,0.022500309559902388,True
AQ,0.029486373067473846,0.08752287147847015,-0.010737528414146557,0.06620485903834385,True
AQ_social,-0.0033846620290119214,0.017001979064275585,-0.007940190285384953,0.0691436874979905,True
AQ_attentional_switches,0.06059178663130573,0.08160002781224496,-0.008730862002412862,0.06913675134314608,True
AQ_attencion_detail,-0.008124222424761345,0.017718597921394852,-0.009879597589353396,0.0690116241856479,True
AQ_communication,0.033210433447846785,0.032744872888179066,-0.010774497681963136,0.06881777102953252,True
AQ_imagination,0.06232664591968053,0.07994768148786668,-0.008945158054017861,0.07073310387694631,True
AQ,0.003035110695498708,0.01778680446857006,-0.0287526454598589,0.03491193921940182,True
AQ_social,0.045922046283342656,0.05470737456653507,-0.026687073382087218,0.03443741297905503,True
AQ_attentional_switches,-0.004441051339604975,0.017290788387143707,-0.027636239548738305,0.035798041994242163,True
AQ_attencion_detail,0.01212013865911105,0.018984809310028883,-0.026984083242953486,0.034355015059823885,True
AQ_communication,-0.010959223941635255,0.01951804420005343,-0.02662020703131782,0.03390890280423361,True
AQ_imagination,-0.016574292776806505,0.022355678568627635,-0.02700737269371593,0.03420135560309417,True
AQ,-0.00778298628933036,0.0221555131593979,-0.0286378265332136,0.023470569305629185,True
AQ_social,0.02608399605150482,0.02533395687093598,-0.029468397407567574,0.02193144544149044,True
AQ_attentional_switches,-0.06534334905587183,0.1025107709611075,-0.0301171232096915,0.025010341066575542,True
AQ_attencion_detail,-0.011888630762770464,0.019276696245417835,-0.02905062071391253,0.0209735012873065,True
AQ_communication,-0.02906983818419185,0.032416231681419716,-0.028622560017977798,0.022537004415662674,True
AQ_imagination,0.057373471207970074,0.07664295143057653,-0.02789925571198808,0.022249950471718113,True
AQ,0.03637546059241265,0.11590171769599844,0.0068975858480463115,0.06507853084883412,False
AQ_social,0.09783865060534007,0.20405230483311942,0.005455608288435217,0.06296356928282366,False
AQ_attentional_switches,0.04838001724533512,0.06239932758537747,0.006306367321606004,0.0655909548489458,False
AQ_attencion_detail,-0.06387171452747809,0.07825496830195267,0.00574737771225993,0.06553171149049936,False
AQ_communication,-0.0006538350810541099,0.016828754853935646,0.006358347150277497,0.06373481710778928,False
AQ_imagination,0.06667872085664048,0.0728678594203126,0.004378682383371241,0.064168427456975,False
AQ,0.024362861251056002,0.06829097704638298,-0.005779915758268249,0.0564207203379335,True
AQ_social,-0.025792180831845743,0.030354040682572192,-0.005001933547882485,0.05617120767367825,True
AQ_attentional_switches,0.06498947025321629,0.0904679060150072,-0.006065373476557337,0.055381534406109746,True
AQ_attencion_detail,0.06396288096012791,0.10061739193539132,-0.005024248529298025,0.05698388259101408,True
AQ_communication,0.0409757929438133,0.04446588059412615,-0.009242857772810417,0.060848718978095434,True
AQ_imagination,-0.02629637881099218,0.029460835413152364,-0.007177288792360294,0.05773806886516351,True
AQ,0.020351892844775697,0.052522487453292355,-0.008527765355992341,0.05199725131949167,True
AQ_social,0.0645669272862748,0.09837487374839937,-0.011485333352394484,0.05046942287450129,True
AQ_attentional_switches,0.08433561227080666,0.10286298603176125,-0.008618456601829258,0.04839831416588481,True
AQ_attencion_detail,-0.02980133751180575,0.0343613785223984,-0.010053699788144741,0.048590329905080394,True
AQ_communication,-0.012986748029247616,0.01962827000043932,-0.009635363763825315,0.050837967079231675,True
AQ_imagination,0.014219415319897885,0.02073955560989693,-0.0072559911587690255,0.05157104055758978,True
AQ,-0.0018829722059115457,0.017132150261033874,-0.03332266450174581,0.025669553748430704,True
AQ_social,0.01799997608546866,0.02107796463356648,-0.03419672412178371,0.028445733178517535,True
AQ_attentional_switches,-0.013056729649428814,0.019414161842194244,-0.03082244737579589,0.024596675436937193,True
AQ_attencion_detail,-0.009251928543905275,0.01904308250814779,-0.0342742904254883,0.024340170820410425,True
AQ_communication,-0.04756892219527552,0.05479950649125487,-0.028658552598743618,0.02578660765494553,True
AQ_imagination,0.040199609903041715,0.05041787768527317,-0.03441242486165645,0.02381451009202018,True
AQ,-0.0016514024708133576,0.01699173029172485,-0.027040327407122543,0.02736400433516861,True
AQ_social,0.03851700551198277,0.03850918028275763,-0.026493774688914912,0.02733444431153048,True
AQ_attentional_switches,0.012308577766844759,0.01947928025685408,-0.026339398995340203,0.028046149518533525,True
AQ_attencion_detail,-0.025783235766750297,0.031599120993012875,-0.02357486270181345,0.026446037704547024,True
AQ_communication,-0.027531136205775412,0.029967617269582747,-0.027994168611544204,0.025369251796387767,True
AQ_imagination,0.008513072969603677,0.018258437762930457,-0.028847203869763013,0.02632947200416672,True
AQ,0.003978901333887871,0.018044184040227562,-0.03491687512824838,0.04034192592515907,True
AQ_social,0.0040815589325827505,0.017080295627754705,-0.03140753346968708,0.04384117293146441,True
AQ_attentional_switches,0.05543428573023088,0.06878371629830404,-0.03478138505949706,0.03960557474593632,True
AQ_attencion_detail,-0.007071780648900354,0.01764347027251989,-0.033241217492011185,0.044764701659577924,True
AQ_communication,-0.06537064869632139,0.07659643139184491,-0.03188476207587704,0.04265622070076576,True
AQ_imagination,0.01976541327599485,0.023484905922549815,-0.0321683921699538,0.041605822427464335,True
AQ,-0.03773608883743468,0.15000543946252942,-0.07065850982508808,-0.005545473442584059,False
AQ_social,-0.0954957564294561,0.1554753022469203,-0.06932536182373715,-0.0032397781501946757,False
AQ_attentional_switches,-0.05878249830067635,0.0867295155741914,-0.07186487488462513,-0.002712373473597758,False
AQ_attencion_detail,-0.06942058755036823,0.10756858404190583,-0.07361609981839953,-0.004356915101779972,False
AQ_communication,0.05561206670674803,0.061517876959299334,-0.07081319573164033,-0.0030641427142262248,False
AQ_imagination,-0.01955884288008824,0.024345274881229506,-0.07295242714543541,-0.0036504775329260952,False
AQ,0.024166741056616047,0.057218673979240076,-0.006118495858138893,0.0588537458284115,True
AQ_social,0.02717587313055339,0.02912283660400794,-0.005775530154629371,0.06055071275231432,True
AQ_attentional_switches,0.09858034168829737,0.18276076361981652,-0.005422539967685151,0.05739585674398309,True
AQ_attencion_detail,-0.0038819335016117467,0.01712709959036851,-0.005522721174675166,0.059308703199443105,True
AQ_communication,0.018699688828436804,0.025416851037898147,-0.004031279369674147,0.061226303847553336,True
AQ_imagination,-0.050324342377340237,0.05936252789421448,-0.0035318349335706676,0.055624419772290865,True
